hop_count,src,dst,min,avg,max,path_count,avg_hop,min_hop,max_hop
22,886,1202,98.4766,99.8733,100.806,3003,22,22,22
22,1190,44,84.051,84.2182,84.3251,6,22,22,22
23,49,1169,80.7353,80.8908,81.0437,6,23,23,23
23,212,626,90.1405,90.8308,91.1676,70,23,23,23
23,888,466,90.9512,91.0849,91.3765,15,23,23,23
24,523,121,98.4081,98.8238,99.232,28,24,24,24
24,684,177,89.2657,89.577,89.8883,8,24,24,24
24,1178,1517,110.845,111.611,112.43,715,24,24,24
25,1008,527,93.8091,93.8091,93.8091,1,25,25,25
25,1470,1059,106.48,107.728,108.575,3432,25,25,25
26,603,220,119.67,120.519,121.573,2002,26,26,26
26,1221,167,100.578,101.102,101.515,36,26,26,26
26,1320,307,99.6692,99.7077,99.7463,6,26,26,26
27,77,1088,102.264,102.306,102.351,7,27,27,27
27,889,525,125.45,125.45,125.45,1,27,27,27
27,1174,121,103.417,103.986,104.328,56,27,27,27
27,1556,566,89.575,89.575,89.575,1,27,27,27
28,781,354,127.251,128.501,129.965,11440,28,28,28
28,1151,640,109.036,109.255,109.576,21,28,28,28
28,1301,249,108.15,108.313,108.559,35,28,28,28
29,130,1100,111.284,111.54,111.704,21,29,29,29
30,599,1213,104.887,105.343,105.913,36,30,30,30
30,870,1467,116.153,116.436,116.78,10,30,30,30
31,30,978,115.463,115.721,115.945,10,31,31,31
31,64,1197,143.612,143.791,143.956,24,31,31,31
31,353,965,125.136,125.491,125.674,35,31,31,31
31,671,178,137.236,138.486,139.95,11440,31,31,31
31,1370,363,118.425,118.425,118.425,1,31,31,31
32,223,885,116.072,116.072,116.072,1,32,32,32
32,652,1574,115.918,115.918,115.918,1,32,32,32
33,394,1252,119.788,119.788,119.788,1,33,33,33
33,599,105,141.998,142.582,143.088,286,33,33,33
33,926,1463,143.502,143.915,144.315,55,33,33,33
33,1179,568,130.285,130.858,131.916,462,33,33,33
34,48,680,132.511,133.914,134.639,924,34,34,34
34,165,706,149.935,149.935,149.935,1,34,34,34
34,1052,9,141.973,141.973,141.973,1,34,34,34
34,1100,563,147.402,148.539,149.876,5005,34,34,34
35,1412,505,132.636,134.007,134.763,462,35,35,35
36,266,1227,147.558,147.558,147.558,1,36,36,36
37,818,1506,141.121,141.796,142.689,210,37,37,37
37,1242,681,167.047,167.24,167.407,24,37,37,37
37,1263,679,163.416,163.558,163.699,11,37,37,37
37,1331,601,145.473,146.183,146.702,70,37,37,37
37,1582,628,154.182,154.857,155.647,495,37,37,37
38,1017,411,157.201,158.202,159.1,3003,38,38,38
38,1085,479,159.739,160.136,160.563,66,38,38,38
39,1236,302,162.887,163.916,164.82,3003,39,39,39
40,344,1209,159.912,160.018,160.183,8,40,40,40
40,491,1266,156.517,157.751,158.36,462,42,42,42
40,1098,380,165.519,166.781,167.96,3003,40,40,40
41,1129,286,160.18,160.959,162.081,792,41,41,41
41,1193,452,157.267,157.877,158.353,120,41,41,41
41,1474,802,179.653,180.177,180.741,286,41,41,41
42,1012,236,169.96,170.936,171.884,462,42,42,42
43,180,964,170.084,170.637,171.034,165,43,43,43
43,183,921,177.98,178.118,178.255,11,43,43,43
43,938,89,174.753,175.616,176.403,715,43,43,43
44,1035,278,186.363,186.897,187.462,220,44,44,44
44,1151,373,173.276,174.565,175.993,6435,44,44,44
45,231,1055,200.014,201.363,202.76,19448,47,47,47
